Nummer,BetrieblicheBezeichnung,Gueltigkeit_BeginnGueltigkeit,E,N,H
ch:1:sloid:78815:0:592704,1,20230427,47.53915915994462,8.879544917780299,0
ch:1:sloid:72576:0:01,1,20200507,47.4967846155471,8.273477508070032,0
ch:1:sloid:72551:0:242300,1,20230427,47.449171004264336,8.291468089666695,0
ch:1:sloid:89717::1,1,20230109,47.031100810156374,8.272280008166788,0
ch:1:sloid:89715::3,3,20210201,47.03519081010594,8.281865008289662,0
ch:1:sloid:87623:0:01,1,20210401,47.1556580447853,7.270924424355292,0
ch:1:sloid:71580:0:237740,2,20230427,46.7420252741922,8.198503737441843,0
ch:1:sloid:72581:0:01,1,20200507,47.47106627657687,8.314037683772119,0
ch:1:sloid:6083:0:127030,1,20240228,46.2289496088966,7.374957676046286,0
ch:1:sloid:80601:0:595648,2,20230427,47.567770151579204,9.054397330297723,0
ch:1:sloid:72577:0:01,1,20200507,47.49578543343041,8.268591087628597,0
ch:1:sloid:79239:0:535,13,20230307,46.54271424610565,6.660588834319438,0
ch:1:sloid:268:0:86362,216,20210817,47.28359213597104,7.4218808846502835,0
ch:1:sloid:10254::1,1,20230801,47.34521324693264,8.112723308682662,0
ch:1:sloid:76703:0:587395,2,20231024,46.93669378527586,7.745498966187817,0
ch:1:sloid:4749:0:343374,2,20210211,46.55558514248727,7.023676590688691,0
ch:1:sloid:75482:0:370309,2,20230427,46.202946742988516,8.67451761137962,0
ch:1:sloid:76318:0:426813,2,20230607,46.588614380379106,7.651126193438259,0
ch:1:sloid:5386::465403,3,20211005,46.03699701621063,8.963677374963217,0
ch:1:sloid:9796:0:419617,2,20230426,46.636103328722456,9.413588350730704,0
ch:1:sloid:9852:0:352420,2,20230426,47.1173153934048,9.150433883209114,0
ch:1:sloid:71784:0:325924,2,20220506,46.82677478263068,6.479745780065795,0
ch:1:sloid:77934:0:12,12,20190101,47.15271641220673,7.404956601048362,0
ch:1:sloid:3081:0:127589,1,20210211,47.31013964762048,8.50741564522087,0
ch:1:sloid:78531:0:844064,1,20210401,47.230060614856846,8.848136062723475,0
ch:1:sloid:71981:0:418686,2,20230427,47.360433605465865,7.506292917882223,0
ch:1:sloid:71848:0:518487,2,20230427,46.99335621422006,6.927085673558413,0
ch:1:sloid:75994:0:988543,2,20230427,46.92837659723934,7.5699779462956185,0
ch:1:sloid:70969:0:540278,2,20230427,46.07610504749331,7.028830831859411,0
ch:1:sloid:6517::11,11,20240223,47.36778916648232,8.522923706032392,0
ch:1:sloid:76153::50,50,20240223,47.451160818256135,8.592067477184877,0
ch:1:sloid:76068::51,51,20240223,47.27467516927078,8.821716053290942,0
ch:1:sloid:79182::51,51,20240223,47.17584653632747,8.661067152500191,0
ch:1:sloid:89814::1,1,20230109,47.06207391008148,8.315992008226774,0
ch:1:sloid:684:0:832343,2,20230426,47.24980630226574,7.573537029224573,0
ch:1:sloid:90381:0:02,903812,20231108,47.07499001009866,8.263650008236388,0
ch:1:sloid:72629:0:186246,2,20230427,47.3381319217446,8.272874902195275,0
ch:1:sloid:8079:0:537813,2,20230426,47.00990321403304,7.566835934053982,0
ch:1:sloid:7984:0:241343,1,20230426,46.99114128373969,7.4029930955308005,0
ch:1:sloid:7983:0:935200,1,20230426,46.859229262018005,7.466277691221616,0
ch:1:sloid:10251::1,1,20230801,47.36359800869134,8.092423010396706,0
ch:1:sloid:6865:0:229048,1,20230426,47.52101022153104,8.889344258960403,0
ch:1:sloid:71603:0:123579,1,20230427,46.720978067975324,8.318302117128002,0
ch:1:sloid:95424:0:1,1,20230425,47.20847971641825,7.521572904525024,0
ch:1:sloid:89652::2,2,20230109,47.06367101012338,8.356254508238942,0
ch:1:sloid:6875::52,52,20240223,47.631903437013904,8.656103042399948,0
ch:1:sloid:87931::50,50,20240223,47.36579514968086,8.884735354940231,0
ch:1:sloid:76171::51,51,20240223,47.460880482705186,8.659935635879211,0
ch:1:sloid:7268:0:2,2,20220301,47.188715748533546,8.539324970017143,0
ch:1:sloid:89831::2,2,20230109,47.06119271013475,8.308823508274918,0
ch:1:sloid:7180:2:26,10,20030124,46.75486999213394,7.630613415804315,0
ch:1:sloid:3527:0:1,1,20230822,47.453176288074175,8.437945377086526,0
ch:1:sloid:89673::1,1,20230109,47.03451121012667,8.311922708287756,0
ch:1:sloid:5875:0:478840,2,20230426,46.25918804267896,9.120048148978123,0
ch:1:sloid:72776:0:712579,1,20230427,47.17893056100785,7.881529362810676,0
ch:1:sloid:89655::1,1,20230109,47.09521831014402,8.34816070832047,0
ch:1:sloid:7244:0:765007,1,20230426,46.00983486668967,8.898340438996591,0
ch:1:sloid:10920:0:1,1,20230630,46.44117674075094,6.914736495472328,0
ch:1:sloid:18400:0:579199,501,20230608,47.0276412871875,7.755865524607484,0
ch:1:sloid:88270:0:2,2,20200703,46.90005049373649,7.501660295683433,0
ch:1:sloid:7474:0:1232,A1,20210817,46.36757308839273,7.754994158915966,0
ch:1:sloid:89210:0:46713,0,20231210,47.18983737127474,7.247461704599065,0
ch:1:sloid:83053::50,50,20240223,47.32331436756739,8.490151074749418,0
ch:1:sloid:83071::50,50,20240223,47.301805216401725,8.393076224867752,0
ch:1:sloid:83482::50,50,20240223,47.26318226750559,8.424866054560178,0
ch:1:sloid:90713::50,50,20240223,47.3411747117803,8.668945921721258,0
ch:1:sloid:91027::52,52,20240223,47.34861222475817,8.615618960171638,0
ch:1:sloid:91169::0,0,20240223,47.3804772513166,8.519513447319232,0
ch:1:sloid:7178:1:4,11,19871231,46.686190764667245,7.746675749830961,0
ch:1:sloid:72785:0:999917,2,20230427,47.22488684707322,7.839248635233021,0
ch:1:sloid:6899::52,52,20240223,47.49904954385381,8.723634765904528,0
ch:1:sloid:80326:0:177130,2,20230427,47.53508542024516,8.254051793413357,0
ch:1:sloid:6857:0:10403,2,20230426,47.61669658636943,8.948913140899895,0
ch:1:sloid:9862:0:139684,1,20230426,46.92508359172539,9.744170645050232,0
ch:1:sloid:9892:0:638736,1,20230426,46.746671618938095,9.339083751641871,0
ch:1:sloid:81199:0:191276,4,20230427,46.89407229748111,9.843415109698478,0
ch:1:sloid:70475:0:656909,2,20230427,46.74408581726915,6.906215375528826,0
ch:1:sloid:72102:0:574649,2,20230427,47.36620050440168,7.166335239598107,0
ch:1:sloid:87905:0:511932,vrdo00,20230913,46.167268356394594,6.186688249339348,0
ch:1:sloid:7180:8:40,39,20030124,46.754414553054694,7.629005432159557,0
ch:1:sloid:90006:0:2,2,20190722,46.94247759958623,7.453061405439501,0
ch:1:sloid:7180:1:19,50,20030124,46.75512847825215,7.629804933129033,0
ch:1:sloid:88108::402602,4,20230817,46.00810097096262,8.95263961871045,0
ch:1:sloid:77841:0:15285,2,20220101,46.78296103671653,7.276373714285219,0
ch:1:sloid:72328:0:220686,1,20231021,47.31211317092168,7.660244114767267,0
ch:1:sloid:73769:0:484366,1,20230427,47.150893333706605,8.716396363498248,0
ch:1:sloid:4099:0:15749,1,20220101,46.72844023440881,7.074658140708507,0
ch:1:sloid:77901:0:2,2,20230830,46.892696731288936,7.171161088764388,0
ch:1:sloid:78194:1:1,1,20200703,47.53391640023143,7.642958294551969,0
ch:1:sloid:91142::1,1,20240223,47.35107395112074,8.580081247589451,0
ch:1:sloid:6852:0:02,2,20221211,47.429838114353984,8.963389913743416,0
ch:1:sloid:78481:0:01,1,20221211,47.37420287630942,9.549621847916372,0
ch:1:sloid:78493:0:324109,2,20221211,47.13619000989206,9.102670009052831,0
ch:1:sloid:78478:0:581704,2,20230427,47.40109410599955,9.478638045663896,0
ch:1:sloid:74941::2,2,20210201,46.50845340946373,9.88263590985705,0
ch:1:sloid:6774:0:645266,3,20230627,47.35147201003283,9.249005050609394,0
ch:1:sloid:4398::1,1,20220810,46.989479338319654,6.927888326382046,0
ch:1:sloid:9059:0:875003,1,20220829,46.98051375806885,9.645849018993095,0
ch:1:sloid:4208:2:3,603,20230822,46.95927974770492,6.834108785188286,0
ch:1:sloid:71648:0:839168,1,20230427,46.83240811353641,7.432565906746406,0
ch:1:sloid:1277:0:449199,1,20230907,46.50472221978306,6.467380295229288,0
ch:1:sloid:73261::51,51,20240223,47.495422999952865,8.495199717337638,0
ch:1:sloid:73275::50,50,20240223,47.48969415406847,8.447723876969306,0
ch:1:sloid:6966:0:236338,1,20230426,47.59541634181218,8.891697616478115,0
ch:1:sloid:92028:0:1141,2,20230907,46.51229184217993,6.628078285633466,0
ch:1:sloid:92124:0:1359,1,20230907,46.53128811153158,6.611395449403504,0
ch:1:sloid:92733:0:451478,vseg01,20230913,46.237839842236525,6.1991942490688885,0
ch:1:sloid:73705::50,50,20240223,47.57507374050513,8.58113502440418,0
ch:1:sloid:88311::51,51,20240223,47.431943472659995,8.686023371058496,0
ch:1:sloid:88313::51,51,20240223,47.43037140343793,8.641684780387108,0
ch:1:sloid:72007:0:759936,1,20230427,47.407524542462106,7.292159047584896,0
ch:1:sloid:88877:1:1,1,20230215,47.49989611400013,7.716627112739031,0
ch:1:sloid:74149:0:466293,1,20230427,47.41081952110404,9.539913634161294,0
ch:1:sloid:2534:0:334928,1,20230426,47.20372828692252,8.764756728753376,0
ch:1:sloid:89749::3,3,20210201,47.05301031014833,8.257233208234409,0
ch:1:sloid:88585:0:2,2,20230425,47.2180476070102,7.49564610319922,0
ch:1:sloid:72440:0:881824,2,20230427,47.52777511153875,8.096672314616692,0
ch:1:sloid:75191:0:235461,2,20230427,46.2376979935493,9.0186329808521,0
ch:1:sloid:87805:0:101666,2,20230427,46.974397398918846,7.2121980062346855,0
ch:1:sloid:8182:0:945783,1,20210817,47.189491860426216,7.788582167274458,0
ch:1:sloid:71353:0:183051,1,20230427,47.00129776374334,7.278812394084416,0
ch:1:sloid:78101:0:2,2,20230425,47.219128755569685,7.5341443936262,0
ch:1:sloid:78052:0:01,1,20230706,47.36132815553592,7.907955483684631,0
ch:1:sloid:70936:0:690608,1,20230427,46.15434733064494,7.466022858108826,0
ch:1:sloid:71343:0:236997,1,20230427,46.949522619932466,7.409352886376192,0
ch:1:sloid:71609:0:539842,1,20230427,46.67044131531026,8.26498274799314,0
ch:1:sloid:2629:0:812024,1,20230426,47.60443863684888,9.283336755229024,0
ch:1:sloid:78794:0:01,1,20221211,47.45833169565196,9.023136863308224,0
ch:1:sloid:83898:0:547183,1,20230427,46.47188104189418,9.726110324025209,0
ch:1:sloid:8875:0:100055,2,20230426,46.850236388871345,7.8954411719974456,0
ch:1:sloid:70046:0:811789,2,20230426,46.492583117845726,6.389154544451578,0
ch:1:sloid:83858:0:795862,1,20230427,46.96838709421768,9.568932605576602,0
ch:1:sloid:70113:0:394009,2,20231109,46.58003337007627,6.364687960367151,0
ch:1:sloid:73820:0:644001,1,20230427,47.20043332598764,8.786651891873774,0
ch:1:sloid:77301::2,2,20210201,47.12330581017293,8.066386207984761,0
ch:1:sloid:82390:0:322613,2,20230427,46.9812872725347,8.057290401580191,0
ch:1:sloid:82011:0:107127,1,20230427,47.59892132980065,9.003917663477084,0
ch:1:sloid:82009:0:448709,1,20230427,46.30606300232191,7.864681060353554,0
ch:1:sloid:70328:0:3001,1,20230426,46.87781397021722,6.757304251165068,0
ch:1:sloid:10763:0:184195,1,20230426,47.41589999462195,8.162117474620239,0
ch:1:sloid:10744:0:1,1,20230707,46.877306600364975,7.556998331330716,0
ch:1:sloid:87829:0:482296,2,20231024,47.064674549855035,7.619501264286008,0
ch:1:sloid:74304:0:423088,2,20231115,47.47296111078932,9.510980403627794,0
ch:1:sloid:30328:0:9693,1,20210211,46.59079342264221,7.948605987050593,0
ch:1:sloid:72035:0:633020,1,20230427,47.36152840500995,7.149931579363179,0
ch:1:sloid:73667::81,81,20220719,47.478976250427955,8.820115831175324,0
ch:1:sloid:57095:0:233106,1,20230426,47.0076138677457,7.012728196250582,0
ch:1:sloid:76785:0:610428,2,20230427,47.30263781976307,7.111508605335606,0
ch:1:sloid:73375:0:695797,2,20230427,47.5580487198474,8.896840980788342,0
ch:1:sloid:79861:0:27110,2,20230427,46.632558925001774,9.440838556500347,0
ch:1:sloid:81252:0:503800,2,20230427,46.213006445733505,9.04434336397926,0
ch:1:sloid:80977:0:551848,1,20230427,47.06760629859541,7.3206614891176915,0
ch:1:sloid:4024:2:2,929,20230822,46.72097967670262,6.960972895754862,0
ch:1:sloid:72341:0:951749,3,20230427,47.262859860466044,7.468025451683059,0
ch:1:sloid:234:1:1,1,20200703,47.506738598762254,7.602117803975995,0
ch:1:sloid:89796::2,2,20230109,47.04988271013625,8.301942408228335,0
ch:1:sloid:89780::2,2,20230109,47.04049261011083,8.320582408328592,0
ch:1:sloid:74012:0:874885,1,20230427,47.30285722359592,9.09180482858825,0
ch:1:sloid:74763:0:411389,2,20230427,46.97131011208087,9.686746470989943,0
ch:1:sloid:72015:0:842794,1,20230427,47.36490311195054,7.27395535907867,0
ch:1:sloid:76705:0:859733,2,20231024,46.924197877183225,7.739318556991537,0
ch:1:sloid:11088::1,1,20231210,47.161811887759015,8.10743917764862,0
ch:1:sloid:76681:0:659323,2,20231024,46.94619412240128,7.813941607744701,0
ch:1:sloid:74455:0:853445,2,20230427,47.42813367463572,9.479992696831326,0
ch:1:sloid:74235:0:15196,1,20230427,47.461221345732234,9.281447313448007,0
ch:1:sloid:74819:0:652513,2,20230427,46.65036493064932,9.425020919289357,0
ch:1:sloid:74769:0:853714,1,20230427,47.077947547342994,9.360606522068325,0
ch:1:sloid:74790:0:985363,1,20230427,46.29116166624555,10.078228119241288,0
ch:1:sloid:76547:1:2,13,19980101,46.762888772545715,7.675322562107899,0
ch:1:sloid:8748:0:383316,1,20230426,46.875467087438444,8.264968886941798,0
ch:1:sloid:82746:0:181418,1,20230427,46.957410809492025,7.5460984737008365,0
ch:1:sloid:83325:0:791780,FFBUH_2_R,20220101,47.55951992236996,8.879559131226163,0
ch:1:sloid:72947:0:944215,2,20231115,46.96396664792496,8.479139962267489,0
ch:1:sloid:1752:0:168671,1,20230426,46.177168985088066,7.60424358463434,0
ch:1:sloid:95655:0:955269,01,20230213,47.69117936864346,8.50112585111206,0
ch:1:sloid:89927:0:02,1,20221211,47.46374312401766,9.037267362773864,0
ch:1:sloid:94343:0:02,2,20210401,47.1193933548676,7.244156680984002,0
ch:1:sloid:74861:0:236727,1,20230427,46.79383413754056,10.28712180515206,0
ch:1:sloid:9099:0:878738,1,20210211,46.829059271101485,9.516310427909513,0
ch:1:sloid:76797:1:4,11,19990101,46.75563929884029,7.529364296027841,0
ch:1:sloid:9685:0:2,2,20230721,46.74883820762549,9.834135902824638,0
ch:1:sloid:89948:0:856460,01,20230201,47.76456601607272,8.608788938040268,0
ch:1:sloid:89570:0:541540,1,20230208,47.415384027004585,9.38674544265013,0
ch:1:sloid:88041::51,51,20240223,47.26727296989177,8.868771755263515,0
ch:1:sloid:73283::50,50,20240223,47.38547822889308,8.915284053333817,0
ch:1:sloid:75918::51,51,20240223,47.42538374078084,8.686227571252457,0
ch:1:sloid:88078::6,6,20240223,47.37656047434827,8.543693985911291,0
ch:1:sloid:91143::20,20,20240223,47.40839625017365,8.494387813177237,0
ch:1:sloid:76423::764231,1,20230210,47.11710356981169,7.295489064881295,0
ch:1:sloid:74936::2,2,20220901,46.48798500983175,9.906710794712966,0
ch:1:sloid:75114:0:594146,5,20230427,47.009901046858964,9.505278571515003,0
ch:1:sloid:76806:1:5,14,19990101,46.74192542129755,7.549217068182404,0
ch:1:sloid:77707:0:16224,2,20220101,46.713403686218804,6.997061138015009,0
ch:1:sloid:79110:0:23792,1,20220506,46.788777039387334,6.524032723665713,0
ch:1:sloid:95038:0:614494,verb00,20230913,46.15724022304058,6.125575232619763,0
ch:1:sloid:72749::1,1,20210201,46.847023109653826,9.482454409498306,0
ch:1:sloid:90597::51,51,20240223,47.340573094268905,8.651847313880591,0
ch:1:sloid:76021::51,51,20240223,47.28403345615364,8.762494695417335,0
ch:1:sloid:90536::51,51,20240223,47.40073690335917,8.38811833317944,0
ch:1:sloid:71169:0:593691,1,20230427,46.325035433082746,7.989835816645909,0
ch:1:sloid:3200:1:1,1,20230822,47.32564710914262,8.547535603527228,0
ch:1:sloid:3200:2:2,2,20230822,47.32559750658438,8.547441316258055,0
ch:1:sloid:95202:0:2,2,20231102,46.38248399040757,6.213364251630998,0
ch:1:sloid:83104:0:188371,1,20230427,46.82394911321324,9.262752503582163,0
ch:1:sloid:72585:0:489914,1,20230427,47.50575450749899,8.34602935380616,0
ch:1:sloid:83067:0:814221,2,20230427,46.92950453945617,7.9684926041304305,0
ch:1:sloid:76802:1:2,10,20101212,46.744264660929765,7.525133237092514,0
ch:1:sloid:91101::20,20,20240223,47.39844821231495,8.533019822014943,0
ch:1:sloid:78502:0:794035,2,20221211,47.14755000988615,9.166620008995542,0
ch:1:sloid:6858:0:608116,2,20230426,47.59072031052844,8.807467665609945,0
ch:1:sloid:83208:0:454237,1,20230427,46.17570956298712,8.852040692260694,0
ch:1:sloid:90185:0:02,2,20200507,47.45063260637341,8.285974458642967,0
ch:1:sloid:94551:0:189010,4,20230427,46.868804993854624,9.881468491742414,0
ch:1:sloid:94544:0:17179,1,20220101,46.759303189711105,7.091701071485355,0
ch:1:sloid:71586:0:905664,2,20230427,46.70986377130703,8.191904492920623,0
ch:1:sloid:71392:0:528883,1,20230427,47.000122063803154,7.461890593752614,0
ch:1:sloid:71392:0:714037,2,20230427,47.00042786348151,7.462061647600591,0
ch:1:sloid:71637:0:400339,2,20230427,46.62721197001053,7.55162342414234,0
ch:1:sloid:71392:0:464361,3,20230427,47.00026596987031,7.461969542595183,0
ch:1:sloid:80897:0:888876,1,20230427,47.416558120779236,8.13250919200822,0
ch:1:sloid:81104:0:279176,1,20230427,46.476777279974996,8.822242653363062,0
ch:1:sloid:71598:0:826674,2,20230427,46.711525018396514,8.256378154639902,0
ch:1:sloid:71711:1:2,11,20081214,46.77474551391834,7.637772985065753,0
ch:1:sloid:74820:0:299456,1,20230427,46.62895802700845,9.404262199528159,0
ch:1:sloid:90178:0:02,2,20200507,47.481038638885344,8.307222817935441,0
ch:1:sloid:8880:0:839663,2,20230426,46.93455266858829,7.673894227113534,0
ch:1:sloid:88532::50,50,20240223,47.30550041124315,8.720812303710684,0
ch:1:sloid:6704:0:472193,2,20230426,47.32977225943743,9.136557650242374,0
ch:1:sloid:10487::1,1,20230511,46.92219401049463,6.634116006495705,0
ch:1:sloid:10487::2,2,20230511,46.92269401047478,6.63539300647835,0
ch:1:sloid:3000:2:3,A3,20230822,47.377646079602016,8.538797333018575,0
ch:1:sloid:79707:0:142833,2,20230427,46.966246208087384,8.054081898937655,0
ch:1:sloid:72596:0:262926,1,20230427,47.341405817687885,8.401221894163001,0
ch:1:sloid:75183:0:45981,2,20230427,46.21089789911623,9.02929919192816,0
ch:1:sloid:75450:0:212246,2,20230427,46.06640007267489,8.977406130651618,0
ch:1:sloid:4100:3:4,4,20230822,46.80028729747909,7.14874876650842,0
ch:1:sloid:7309:0:01,1,20210401,47.1196914229949,7.239648871402465,0
ch:1:sloid:4164:0:489699,1,20230426,46.61498154967085,6.779670651450602,0
ch:1:sloid:2471::51,51,20240223,47.4408754138068,8.575218481795519,0
ch:1:sloid:77276:0:01,772761,20231108,47.082360010140484,8.284380008248629,0
ch:1:sloid:91228::10,10,20240223,47.35522077824552,8.600820018664347,0
ch:1:sloid:94105:0:1,1,20220930,47.19729480669728,7.400212604656435,0
ch:1:sloid:1103:2:3,3,20230822,46.71205449385231,6.369188813353652,0
ch:1:sloid:2850:0:2,2,20220301,47.18386985082319,8.473081005289815,0
ch:1:sloid:4985:0:17119,2,20220101,46.94887901895912,7.085139635662062,0
ch:1:sloid:5122::2,2,20210201,46.72798640989656,8.623296708708265,0
ch:1:sloid:9985:0:01,1,20211212,47.1387891921591,9.521741597378872,0
ch:1:sloid:93419:0:1,1,20220301,47.20915388548271,8.459220961583673,0
ch:1:sloid:4221:3:4,4,20230822,46.99626601269682,6.933565169510413,0
ch:1:sloid:7009:1:3,3,20230822,46.795652487712275,7.58239317888718,0
ch:1:sloid:79727:0:297538,2,20230427,47.17691615228448,9.44980370973175,0
ch:1:sloid:79967::50,50,20240223,47.46619334636619,8.58008363432589,0
ch:1:sloid:79945::50,50,20240223,47.57935097517679,8.519653889305054,0
ch:1:sloid:82179:0:900427,1,20230427,47.554201027931725,9.1961705872367,0
ch:1:sloid:4166:0:337484,1,20230426,46.59931829939882,6.771718047131549,0
ch:1:sloid:92155:0:224,1,20230907,46.50079803661951,6.694143719357157,0
ch:1:sloid:72689::1,1,20210201,46.84263610972089,9.464542009394735,0
ch:1:sloid:90772::80,80,20201213,47.30680940139965,8.549523523504622,0
ch:1:sloid:87914:0:227307,gsac04,20230913,46.233077084449214,6.123610020495845,0
ch:1:sloid:5492::39101,1,20211212,46.1845875115555,8.72954946224143,0
ch:1:sloid:5635:0:836290,1,20230426,46.29721978570381,8.791285274853745,0
ch:1:sloid:73756:0:614489,5,20230427,47.12801438930133,8.744598901093285,0
ch:1:sloid:75037:0:201014,1,20240213,46.65258725164041,9.18742747040203,0
ch:1:sloid:71403:0:128671,2,20230427,46.82159588512615,7.442526747174105,0
ch:1:sloid:9195:0:247191,2,20220927,46.67525143520169,9.682069091422603,0
ch:1:sloid:78728:0:01,1,20210504,47.39006219104663,8.188376033961086,0
ch:1:sloid:75108:0:363625,2,20230427,46.69731037241969,8.843626638574037,0
ch:1:sloid:81437:0:95223,1,20230427,46.69677198502538,6.787534677527553,0
ch:1:sloid:82149:0:161323,1,20230427,47.33452501114553,7.290667455988871,0
ch:1:sloid:82175:0:665445,1,20230427,47.58280819968943,9.20149235684108,0
ch:1:sloid:8390:0:857239,3,20230301,46.976247992540394,8.33632092921565,0
ch:1:sloid:692:1:1,1,20200703,47.48998830190709,7.610930595164058,0
ch:1:sloid:1735:0:01,1,20221211,46.331145755194775,7.628150582869862,0
ch:1:sloid:78967:0:1,1,20200703,46.87108380102155,7.549477606466416,0
ch:1:sloid:6542:0:992579,1,20230426,47.175682120321234,7.068518551033832,0
ch:1:sloid:73674::50,50,20240223,47.51055864745088,8.693709661095838,0
ch:1:sloid:30132:0:703608,1,20210211,46.21967213351264,7.470318310033989,0
ch:1:sloid:90359:0:02,9035902,20230630,47.38478356755895,9.287810727035959,0
ch:1:sloid:80256::50,50,20240223,47.499225169215386,8.798806865858777,0
ch:1:sloid:80263::53,53,20240223,47.50729415476709,8.767019185681693,0
ch:1:sloid:80264::51,51,20240223,47.507325818273905,8.765041921288333,0
ch:1:sloid:91142::0,0,20240223,47.35098816904156,8.580569147095549,0
ch:1:sloid:91184::0,0,20240223,47.37616100116157,8.526073513279629,0
ch:1:sloid:91189::21,21,20240223,47.38171103359933,8.564566864368176,0
ch:1:sloid:91156::0,0,20240223,47.387093784846165,8.55212431638919,0
ch:1:sloid:91191::20,20,20240223,47.4199482010169,8.538511088199332,0
ch:1:sloid:77276:0:04,772764,20231108,47.08190001016008,8.284180008242938,0
ch:1:sloid:81463:0:187305,1,20240124,46.125344208070956,7.086459926958222,0
ch:1:sloid:91181::83,83,20201213,47.40494155139721,8.576902923401308,0
ch:1:sloid:93721::1,1,20230511,47.056023810534974,6.739270006613851,0
ch:1:sloid:93754::1,1,20230511,47.063422710462696,6.7651621066496785,0
ch:1:sloid:93781:0:2034,2,20230907,46.57706098289207,6.539306326507451,0
ch:1:sloid:76821:1:3,11,19990101,46.72831888655269,7.533110270134944,0
ch:1:sloid:488:0:1,1,20230425,47.182334017425504,7.621720202989787,0
ch:1:sloid:83363:0:835151,2,20230427,47.28424712513243,8.409193800690828,0
ch:1:sloid:83391:0:423605,2,20230427,46.83613931597337,9.561455638651369,0
ch:1:sloid:1507:2:2,983,20230822,46.25132640731778,7.41944363968257,0
ch:1:sloid:82779:0:343495,2,20230427,46.50469338663091,6.715000625536048,0
ch:1:sloid:91688::3,3,20230109,47.05832871011977,8.326098108339426,0
ch:1:sloid:71416:0:793082,1,20230427,46.87248738616073,7.47004882975008,0
ch:1:sloid:71436:0:16,16,20190722,46.93995070172048,7.390269195002196,0
ch:1:sloid:71412:0:4,4,20200708,46.932160713539155,7.423067170736963,0
ch:1:sloid:6441:0:464681,1,20230607,46.518623360069746,7.384704037632128,0
ch:1:sloid:6389:0:2,2,20210401,47.36852769043604,9.522088122070384,0
ch:1:sloid:71419:0:472823,2,20230427,46.88349053978988,7.417497935206779,0
ch:1:sloid:94846::3,3,20230109,47.130279610213314,8.14042530804914,0
ch:1:sloid:94873::1,1,20231210,46.9665322990366,6.855942255179294,0
ch:1:sloid:93368:0:02,2,20210401,47.14969033219595,7.268121668297358,0
ch:1:sloid:78999::469501,1,20210902,46.01754435023389,8.951571109217465,0
ch:1:sloid:79197:0:101,101,20220331,46.44135953184108,6.893953777380493,0
ch:1:sloid:73524::50,50,20240223,47.45375281069273,8.895653659135885,0
ch:1:sloid:4893:0:17920,2,20220101,46.611595814172006,6.883412773592141,0
ch:1:sloid:72655::1,1,20210201,46.8582655096654,9.52687610953114,0
ch:1:sloid:72705::2,02,20221211,47.2763277103346,7.906234507820036,0
ch:1:sloid:90257::2,2,20230801,47.40336870972712,8.084988381539574,0
ch:1:sloid:9624:0:973051,1,20230426,46.7576957202662,9.048810887472829,0
ch:1:sloid:658:0:70938,1,20230426,47.33488397827702,7.115014741637614,0
ch:1:sloid:11051:0:949801,1,20231210,46.84819068310672,6.845801897875492,0
ch:1:sloid:92499:0:626985,12,20230119,47.68254382755649,8.620997042800045,0
ch:1:sloid:11094:0:01,1,20231210,47.418065579314245,9.636030432802466,0
ch:1:sloid:82162:0:224211,2,20230427,47.564858728436434,9.297791748287015,0
ch:1:sloid:1107:0:824,824,20231230,46.69824306315967,6.518930292819503,0
ch:1:sloid:74640:0:335864,2,20230427,46.66282496717996,10.170764134407696,0
ch:1:sloid:73519::50,50,20240223,47.43719248520513,8.844009847274652,0
ch:1:sloid:91190::0,0,20240223,47.36943917093151,8.506088832213038,0
ch:1:sloid:91145::11,11,20240223,47.37577148760496,8.510969557119145,0
ch:1:sloid:88998:0:1,1,20190722,46.93403779611412,7.470839096448892,0
ch:1:sloid:89006:0:2,2,20190722,46.93807390141313,7.481439202623798,0
ch:1:sloid:88599:0:15843,1,20220101,46.66841847909526,7.0708562471839915,0
ch:1:sloid:76689:0:877994,1,20231024,47.04346773605789,7.791932883279312,0
ch:1:sloid:93565::1,1,20230511,46.984811110437875,6.91003610686686,0
ch:1:sloid:80818:0:372202,2,20230427,46.23020779532172,7.358137467815776,0
ch:1:sloid:8450::8,8,20230109,47.05062331015503,8.30987450827086,0
ch:1:sloid:8450::20,20,20230109,47.05094161015885,8.31077280830287,0
ch:1:sloid:8450::9,9,20230109,47.0510823101283,8.310404508296964,0
ch:1:sloid:30505:0:115364,2,20210211,46.98959118032823,9.463994391712585,0
ch:1:sloid:92523:0:519290,01,20230118,47.71250810547778,8.655716928489115,0
ch:1:sloid:91290::21,21,20240223,47.40366178318809,8.530543354812034,0
ch:1:sloid:75934::51,51,20240223,47.42983142608661,8.769752434073196,0
ch:1:sloid:6891::51,51,20240223,47.516057333800205,8.589532346601988,0
ch:1:sloid:74644:0:137580,1,20230427,46.626778655626126,10.335189033366827,0
ch:1:sloid:80596::50,50,20240223,47.6916059234078,8.64513955361701,0
ch:1:sloid:91375::10,10,20240223,47.36788298556804,8.551828963134962,0
ch:1:sloid:2169:0:234043,01,20190101,47.240800010218805,8.189230008132753,0
ch:1:sloid:95158::1,01,20221211,47.28443921033803,7.906153707763427,0
ch:1:sloid:73163::51,51,20240223,47.285247728493474,8.555089881097814,0
ch:1:sloid:76037::50,50,20240223,47.27630793411145,8.756051007775492,0
ch:1:sloid:80259::50,50,20240223,47.50204272024494,8.790954195680653,0
